기준연월,성별,연령별,목적별,교통수단별,인원수
2023-09-30,남성,51~60세,공용,인천공항,838
2023-09-30,남성,51~60세,공용,제주공항,3
2023-09-30,남성,51~60세,관광,기타공항,601
2023-09-30,남성,51~60세,관광,기타항구,833
2023-09-30,남성,51~60세,관광,김포,5538
2023-09-30,남성,51~60세,관광,김해,5060
2023-09-30,남성,51~60세,관광,부산,1311
2023-09-30,남성,51~60세,관광,인천,897
2023-09-30,남성,51~60세,관광,인천공항,32569
2023-09-30,남성,51~60세,관광,제주공항,1992
2023-09-30,남성,51~60세,관광,제주항,263
2023-09-30,남성,51~60세,기타,기타공항,78
2023-09-30,남성,51~60세,기타,기타항구,46
2023-09-30,남성,51~60세,기타,김포,325
2023-09-30,남성,51~60세,기타,김해,259
2023-09-30,남성,51~60세,기타,부산,13
2023-09-30,남성,51~60세,기타,인천,13
2023-09-30,남성,51~60세,기타,인천공항,6382
2023-09-30,남성,51~60세,기타,제주공항,47
2023-09-30,남성,51~60세,상용,기타공항,15
2023-09-30,남성,51~60세,상용,기타항구,9
2023-09-30,남성,51~60세,상용,김포,210
2023-09-30,남성,51~60세,상용,김해,116
2023-09-30,남성,51~60세,상용,부산,3
2023-09-30,남성,51~60세,상용,인천,2
2023-09-30,남성,51~60세,상용,인천공항,999
2023-09-30,남성,51~60세,상용,제주공항,24
2023-09-30,남성,51~60세,유학연수,김포,2
2023-09-30,남성,51~60세,유학연수,김해,2
2023-09-30,남성,51~60세,유학연수,인천공항,11
2023-09-30,남성,61세이상,공용,기타공항,7
2023-09-30,남성,61세이상,공용,기타항구,1
2023-09-30,남성,61세이상,공용,김포,12
2023-09-30,남성,61세이상,공용,김해,21
2023-09-30,남성,61세이상,공용,인천공항,222
2023-09-30,남성,61세이상,관광,기타공항,645
2023-09-30,남성,61세이상,관광,기타항구,2180
2023-09-30,남성,61세이상,관광,김포,3609
2023-09-30,남성,61세이상,관광,김해,4403
2023-09-30,남성,61세이상,관광,부산,5002
2023-09-30,남성,61세이상,관광,인천,1150
2023-09-30,남성,61세이상,관광,인천공항,26599
2023-09-30,남성,61세이상,관광,제주공항,1754
2023-09-30,남성,61세이상,관광,제주항,915
2023-09-30,남성,61세이상,기타,기타공항,96
2023-09-30,남성,61세이상,기타,기타항구,49
2023-09-30,남성,61세이상,기타,김포,222
2023-09-30,남성,61세이상,기타,김해,278
2023-09-30,남성,61세이상,기타,부산,23
2023-09-30,남성,61세이상,기타,인천,23
2023-09-30,남성,61세이상,기타,인천공항,6542
2023-09-30,남성,61세이상,기타,제주공항,54
2023-09-30,남성,61세이상,상용,기타공항,5
2023-09-30,남성,61세이상,상용,기타항구,3
2023-09-30,남성,61세이상,상용,김포,33
2023-09-30,남성,61세이상,상용,김해,43
2023-09-30,남성,61세이상,상용,부산,1
2023-09-30,남성,61세이상,상용,인천공항,248
2023-09-30,남성,61세이상,상용,제주공항,14
2023-09-30,남성,61세이상,유학연수,김포,2
2023-09-30,남성,61세이상,유학연수,인천공항,1
2023-09-30,승무원,승무원,기타,기타공항,128
2023-09-30,승무원,승무원,기타,기타항구,14007
2023-09-30,승무원,승무원,기타,김포,543
2023-09-30,승무원,승무원,기타,김해,1839
2023-09-30,승무원,승무원,기타,부산,15422
2023-09-30,승무원,승무원,기타,인천,1525
2023-09-30,승무원,승무원,기타,인천공항,29278
2023-09-30,승무원,승무원,기타,제주공항,121
2023-09-30,승무원,승무원,기타,제주항,2848
2023-09-30,여성,20세 이하,공용,기타공항,23
2023-09-30,여성,20세 이하,공용,김포,2
2023-09-30,여성,20세 이하,공용,김해,2
2023-09-30,여성,20세 이하,공용,부산,1
2023-09-30,여성,20세 이하,공용,인천공항,196
2023-09-30,여성,20세 이하,관광,기타공항,594
2023-09-30,여성,20세 이하,관광,기타항구,157
2023-09-30,여성,20세 이하,관광,김포,3974
2023-09-30,여성,20세 이하,관광,김해,2757
2023-09-30,여성,20세 이하,관광,부산,551
2023-09-30,여성,20세 이하,관광,인천,67
2023-09-30,여성,20세 이하,관광,인천공항,36568
2023-09-30,여성,20세 이하,관광,제주공항,2856
2023-09-30,여성,20세 이하,관광,제주항,189
2023-09-30,여성,20세 이하,기타,기타공항,3
2023-09-30,여성,20세 이하,기타,기타항구,35
2023-09-30,여성,20세 이하,기타,김포,59
2023-09-30,여성,20세 이하,기타,김해,68
2023-09-30,여성,20세 이하,기타,부산,4
2023-09-30,여성,20세 이하,기타,인천공항,931
2023-09-30,여성,20세 이하,기타,제주공항,12
2023-09-30,여성,20세 이하,상용,인천공항,1
2023-09-30,여성,20세 이하,유학연수,기타공항,53
2023-09-30,여성,20세 이하,유학연수,기타항구,3
2023-09-30,여성,20세 이하,유학연수,김포,221
2023-09-30,여성,20세 이하,유학연수,김해,453
2023-09-30,여성,20세 이하,유학연수,인천,1
2023-09-30,여성,20세 이하,유학연수,인천공항,3685
2023-09-30,여성,20세 이하,유학연수,제주공항,7
2023-09-30,여성,21~30세,공용,기타공항,10
2023-09-30,여성,21~30세,공용,기타항구,0
2023-09-30,여성,21~30세,공용,김포,10
2023-09-30,여성,21~30세,공용,김해,15
2023-09-30,여성,21~30세,공용,부산,1
2023-09-30,여성,21~30세,공용,인천공항,276
2023-09-30,여성,21~30세,관광,기타공항,1616
2023-09-30,여성,21~30세,관광,기타항구,214
2023-09-30,여성,21~30세,관광,김포,14207
2023-09-30,여성,21~30세,관광,김해,9395
2023-09-30,여성,21~30세,관광,부산,1048
2023-09-30,여성,21~30세,관광,인천,175
2023-09-30,여성,21~30세,관광,인천공항,139337
2023-09-30,여성,21~30세,관광,제주공항,20145
2023-09-30,여성,21~30세,관광,제주항,173
2023-09-30,여성,21~30세,기타,기타공항,34
2023-09-30,여성,21~30세,기타,기타항구,20
2023-09-30,여성,21~30세,기타,김포,297
2023-09-30,여성,21~30세,기타,김해,277
2023-09-30,여성,21~30세,기타,부산,3
2023-09-30,여성,21~30세,기타,인천공항,4985
2023-09-30,여성,21~30세,기타,제주공항,66
2023-09-30,여성,21~30세,상용,기타공항,1
2023-09-30,여성,21~30세,상용,김포,21
2023-09-30,여성,21~30세,상용,김해,10
2023-09-30,여성,21~30세,상용,인천공항,262
2023-09-30,여성,21~30세,상용,제주공항,3
2023-09-30,여성,21~30세,유학연수,기타공항,135
2023-09-30,여성,21~30세,유학연수,기타항구,7
2023-09-30,여성,21~30세,유학연수,김포,896
2023-09-30,여성,21~30세,유학연수,김해,755
2023-09-30,여성,21~30세,유학연수,부산,4
2023-09-30,여성,21~30세,유학연수,인천,1
2023-09-30,여성,21~30세,유학연수,인천공항,11845
2023-09-30,여성,21~30세,유학연수,제주공항,42
2023-09-30,여성,31~40세,공용,기타공항,18
2023-09-30,여성,31~40세,공용,기타항구,1
2023-09-30,여성,31~40세,공용,김포,24
2023-09-30,여성,31~40세,공용,김해,37
2023-09-30,여성,31~40세,공용,부산,2
2023-09-30,여성,31~40세,공용,인천공항,623
2023-09-30,여성,31~40세,공용,제주공항,1
2023-09-30,여성,31~40세,관광,기타공항,1546
2023-09-30,여성,31~40세,관광,기타항구,279
2023-09-30,여성,31~40세,관광,김포,10504
2023-09-30,여성,31~40세,관광,김해,8281
2023-09-30,여성,31~40세,관광,부산,851
2023-09-30,여성,31~40세,관광,인천,340
2023-09-30,여성,31~40세,관광,인천공항,90751
2023-09-30,여성,31~40세,관광,제주공항,11431
2023-09-30,여성,31~40세,관광,제주항,369
2023-09-30,여성,31~40세,기타,기타공항,48
2023-09-30,여성,31~40세,기타,기타항구,32
2023-09-30,여성,31~40세,기타,김포,416
2023-09-30,여성,31~40세,기타,김해,357
2023-09-30,여성,31~40세,기타,부산,3
2023-09-30,여성,31~40세,기타,인천,2
2023-09-30,여성,31~40세,기타,인천공항,6048
2023-09-30,여성,31~40세,기타,제주공항,135
2023-09-30,여성,31~40세,상용,기타공항,7
2023-09-30,여성,31~40세,상용,기타항구,0
2023-09-30,여성,31~40세,상용,김포,58
2023-09-30,여성,31~40세,상용,김해,29
2023-09-30,여성,31~40세,상용,인천,1
2023-09-30,여성,31~40세,상용,인천공항,537
2023-09-30,여성,31~40세,상용,제주공항,8
2023-09-30,여성,31~40세,유학연수,기타공항,31
2023-09-30,여성,31~40세,유학연수,기타항구,6
2023-09-30,여성,31~40세,유학연수,김포,112
2023-09-30,여성,31~40세,유학연수,김해,167
2023-09-30,여성,31~40세,유학연수,인천,2
2023-09-30,여성,31~40세,유학연수,인천공항,1747
2023-09-30,여성,31~40세,유학연수,제주공항,11
2023-09-30,여성,41~50세,공용,기타공항,19
2023-09-30,여성,41~50세,공용,기타항구,1
2023-09-30,여성,41~50세,공용,김포,21
2023-09-30,여성,41~50세,공용,김해,36
2023-09-30,여성,41~50세,공용,부산,1
2023-09-30,여성,41~50세,공용,인천공항,537
2023-09-30,여성,41~50세,관광,기타공항,1255
2023-09-30,여성,41~50세,관광,기타항구,416
2023-09-30,여성,41~50세,관광,김포,6878
2023-09-30,여성,41~50세,관광,김해,6971
2023-09-30,여성,41~50세,관광,부산,1093
2023-09-30,여성,41~50세,관광,인천,459
2023-09-30,여성,41~50세,관광,인천공항,52213
2023-09-30,여성,41~50세,관광,제주공항,3690
2023-09-30,여성,41~50세,관광,제주항,283
2023-09-30,여성,41~50세,기타,기타공항,43
2023-09-30,여성,41~50세,기타,기타항구,38
2023-09-30,여성,41~50세,기타,김포,211
2023-09-30,여성,41~50세,기타,김해,207
2023-09-30,여성,41~50세,기타,부산,4
2023-09-30,여성,41~50세,기타,인천,5
2023-09-30,여성,41~50세,기타,인천공항,4036
2023-09-30,여성,41~50세,기타,제주공항,128
2023-09-30,여성,41~50세,상용,기타공항,3
2023-09-30,여성,41~50세,상용,김포,43
2023-09-30,여성,41~50세,상용,김해,28
2023-09-30,여성,41~50세,상용,부산,2
2023-09-30,여성,41~50세,상용,인천공항,333
2023-09-30,여성,41~50세,상용,제주공항,9
2023-09-30,여성,41~50세,유학연수,기타공항,4
2023-09-30,여성,41~50세,유학연수,김포,33
2023-09-30,여성,41~50세,유학연수,김해,34
2023-09-30,여성,41~50세,유학연수,인천공항,332
2023-09-30,여성,51~60세,공용,기타공항,9
2023-09-30,여성,51~60세,공용,김포,21
2023-09-30,여성,51~60세,공용,김해,22
2023-09-30,여성,51~60세,공용,부산,3
2023-09-30,여성,51~60세,공용,인천공항,364
2023-09-30,여성,51~60세,관광,기타공항,1056
2023-09-30,여성,51~60세,관광,기타항구,1327
2023-09-30,여성,51~60세,관광,김포,7162
2023-09-30,여성,51~60세,관광,김해,6994
2023-09-30,여성,51~60세,관광,부산,2191
2023-09-30,여성,51~60세,관광,인천,904
2023-09-30,여성,51~60세,관광,인천공항,47697
2023-09-30,여성,51~60세,관광,제주공항,3418
2023-09-30,여성,51~60세,관광,제주항,531
2023-09-30,여성,51~60세,기타,기타공항,79
2023-09-30,여성,51~60세,기타,기타항구,56
2023-09-30,여성,51~60세,기타,김포,248
2023-09-30,여성,51~60세,기타,김해,285
2023-09-30,여성,51~60세,기타,부산,13
2023-09-30,여성,51~60세,기타,인천,27
2023-09-30,여성,51~60세,기타,인천공항,6196
2023-09-30,여성,51~60세,기타,제주공항,44
2023-09-30,여성,51~60세,상용,기타공항,1
2023-09-30,여성,51~60세,상용,김포,16
2023-09-30,여성,51~60세,상용,김해,6
2023-09-30,여성,51~60세,상용,인천공항,147
2023-09-30,여성,51~60세,상용,제주공항,8
2023-09-30,여성,51~60세,유학연수,김포,6
2023-09-30,여성,51~60세,유학연수,김해,1
2023-09-30,여성,51~60세,유학연수,인천공항,12
2023-09-30,여성,61세이상,공용,기타공항,4
2023-09-30,여성,61세이상,공용,기타항구,1
2023-09-30,여성,61세이상,공용,김포,4
2023-09-30,여성,61세이상,공용,김해,10
2023-09-30,여성,61세이상,공용,부산,1
2023-09-30,여성,61세이상,공용,인천공항,88
2023-09-30,여성,61세이상,관광,기타공항,1004
2023-09-30,여성,61세이상,관광,기타항구,2363
2023-09-30,여성,61세이상,관광,김포,4262
2023-09-30,여성,61세이상,관광,김해,5506
2023-09-30,여성,61세이상,관광,부산,6634
2023-09-30,여성,61세이상,관광,인천,834
2023-09-30,여성,61세이상,관광,인천공항,34170
2023-09-30,여성,61세이상,관광,제주공항,2303
2023-09-30,여성,61세이상,관광,제주항,1046
2023-09-30,여성,61세이상,기타,기타공항,121
2023-09-30,여성,61세이상,기타,기타항구,53
2023-09-30,여성,61세이상,기타,김포,364
2023-09-30,여성,61세이상,기타,김해,368
2023-09-30,여성,61세이상,기타,부산,23
2023-09-30,여성,61세이상,기타,인천,20
2023-09-30,여성,61세이상,기타,인천공항,7915
2023-09-30,여성,61세이상,기타,제주공항,68
2023-09-30,여성,61세이상,상용,기타공항,1
2023-09-30,여성,61세이상,상용,김포,1
2023-09-30,여성,61세이상,상용,김해,4
2023-09-30,여성,61세이상,상용,부산,2
2023-09-30,여성,61세이상,상용,인천공항,26
2023-09-30,여성,61세이상,상용,제주공항,1
2023-09-30,여성,61세이상,유학연수,김해,0
2023-09-30,여성,61세이상,유학연수,인천공항,0
2023-10-31,남성,20세 이하,공용,기타공항,19
2023-10-31,남성,20세 이하,공용,김포,13
2023-10-31,남성,20세 이하,공용,김해,12
2023-10-31,남성,20세 이하,공용,인천공항,233
2023-10-31,남성,20세 이하,공용,제주공항,1
2023-10-31,남성,20세 이하,관광,기타공항,374
2023-10-31,남성,20세 이하,관광,기타항구,201
2023-10-31,남성,20세 이하,관광,김포,1279
2023-10-31,남성,20세 이하,관광,김해,2000
2023-10-31,남성,20세 이하,관광,부산,340
2023-10-31,남성,20세 이하,관광,인천,58
2023-10-31,남성,20세 이하,관광,인천공항,19602
2023-10-31,남성,20세 이하,관광,제주공항,1753
2023-10-31,남성,20세 이하,관광,제주항,289
2023-10-31,남성,20세 이하,기타,기타공항,5
2023-10-31,남성,20세 이하,기타,기타항구,14
2023-10-31,남성,20세 이하,기타,김포,97
2023-10-31,남성,20세 이하,기타,김해,77
2023-10-31,남성,20세 이하,기타,부산,3
2023-10-31,남성,20세 이하,기타,인천공항,1465
2023-10-31,남성,20세 이하,기타,제주공항,14
2023-10-31,남성,20세 이하,상용,김해,1
2023-10-31,남성,20세 이하,상용,인천공항,30
2023-10-31,남성,20세 이하,유학연수,기타공항,2
2023-10-31,남성,20세 이하,유학연수,기타항구,1
2023-10-31,남성,20세 이하,유학연수,김포,13
2023-10-31,남성,20세 이하,유학연수,김해,58
2023-10-31,남성,20세 이하,유학연수,인천,1
2023-10-31,남성,20세 이하,유학연수,인천공항,486
2023-10-31,남성,20세 이하,유학연수,제주공항,3
2023-10-31,남성,21~30세,공용,기타공항,4
2023-10-31,남성,21~30세,공용,기타항구,0
2023-10-31,남성,21~30세,공용,김포,8
2023-10-31,남성,21~30세,공용,김해,22
2023-10-31,남성,21~30세,공용,부산,2
2023-10-31,남성,21~30세,공용,인천공항,271
2023-10-31,남성,21~30세,관광,기타공항,650
2023-10-31,남성,21~30세,관광,기타항구,374
2023-10-31,남성,21~30세,관광,김포,4346
2023-10-31,남성,21~30세,관광,김해,5272
2023-10-31,남성,21~30세,관광,부산,746
2023-10-31,남성,21~30세,관광,인천,132
2023-10-31,남성,21~30세,관광,인천공항,53273
2023-10-31,남성,21~30세,관광,제주공항,5702
2023-10-31,남성,21~30세,관광,제주항,210
2023-10-31,남성,21~30세,기타,기타공항,65
2023-10-31,남성,21~30세,기타,기타항구,25
2023-10-31,남성,21~30세,기타,김포,279
2023-10-31,남성,21~30세,기타,김해,718
2023-10-31,남성,21~30세,기타,부산,7
2023-10-31,남성,21~30세,기타,인천,5
2023-10-31,남성,21~30세,기타,인천공항,10566
2023-10-31,남성,21~30세,기타,제주공항,47
2023-10-31,남성,21~30세,상용,기타공항,14
2023-10-31,남성,21~30세,상용,기타항구,4
2023-10-31,남성,21~30세,상용,김포,55
2023-10-31,남성,21~30세,상용,김해,77
2023-10-31,남성,21~30세,상용,부산,2
2023-10-31,남성,21~30세,상용,인천공항,1259
2023-10-31,남성,21~30세,상용,제주공항,5
2023-10-31,남성,21~30세,유학연수,기타공항,82
2023-10-31,남성,21~30세,유학연수,김포,218
2023-10-31,남성,21~30세,유학연수,김해,216
2023-10-31,남성,21~30세,유학연수,부산,12
2023-10-31,남성,21~30세,유학연수,인천,4
2023-10-31,남성,21~30세,유학연수,인천공항,3901
2023-10-31,남성,21~30세,유학연수,제주공항,23
2023-10-31,남성,31~40세,공용,기타공항,11
2023-10-31,남성,31~40세,공용,기타항구,0
2023-10-31,남성,31~40세,공용,김포,46
2023-10-31,남성,31~40세,공용,김해,58
2023-10-31,남성,31~40세,공용,부산,2
2023-10-31,남성,31~40세,공용,인천공항,838
2023-10-31,남성,31~40세,공용,제주공항,1
